text,label
"ürünü alalı 6 ay oldu ama sorunsuz  6 kahve içemedik, temizlik yapmaktan bıktık, alacaksaniz kesi̇nli̇kle bunu almayin pi̇şmanlik ...........",neg
sütlü nescafe yapacaksanız almayın. çünkü sütü ısıtmıyor siz sütü ilave ederseniz kahve soğuyor. sade yada beyazlatıcılı kahve tadı idare eder.,neg
ürün kullanımı konusunda sürekli temizlik istiyor ve temizlenmediğinde çalışmıyor. ayrıca hiç bir artı özelliği yok normal 3ü 1 arada alip yapsaniz daha lezzetli oluyor tavsiye etmiyorum. kullanmıyoruz artık ofisin bir köşesinde süs olarak duruyor.,neg
standart nescafe kullanması avantajlı ancak su miktarı artırmadan sertlik  ayarı yok. kullandığı kahve miktarı sabit ayarlanamıyor. su ayarını artırınca da koca kupa harici yumuşak tadlı kahve içemiyorsunuz,neg
hiç boşuna para vermeyin sadece azcık köpürtüyor. seker de atamıyorsunuz. sade kahve latte ve cappucino hepsi aynı,neg
"kahveyi bardağa koyup karıştırmaya üşenenler alsın derim. hazır kahveyle  espresso, cappuccino, americano yapamazsınız. makinenin de tek yaptığı sütü köpürtmek zaten.",neg
"sütün üzerine su püskürterek köpürtüyor. üstünede nescafe döküyor. oluyor size ılık, sulu ve sütlü nescafe! gerçek kahve makinalarının tadı veya formatı ile uzaktan, yakından alakası yok! yorumları okudukça dehşete düşüyorum. kısaca kahve kültürümüz yok!",neg
"ürün i̇yi̇ fakat soğuk oluyor i̇stedi̇ği̇n kadar isit, sütü isitmak ayrica bi̇r uğraş alani tad olarak çok i̇yi̇ deği̇l bütün kahveler 3ü bi̇r arada gi̇bi̇ yapiyor tad farki yok",neg
"fırını c.tesi sipaariş verdim az önce elime ulaştı fırın güzel, digital, ama içi bildiğin sac deneme yaptım fırının üstü ısınıyor arızalanan arçelik fırınım ısınmıyordu.",neg
kumandası hiç iyi değil.kumandada hiç tuş yok kullanması zor oluyor,neg
"edp olma iddiasında bir parfüm için kalıcılığı çok kötü, hiç yok gibi aman fazla sıkmayın kimse yanınıza yaklaşamaz sonra şeklinde yorumlar var fakat hiçte öyle değil oldukça fazla sıkmama rağmen hiç bir şekilde kokusu alınmıyor kalıcılığının zayıf olması dışında idare eder oryantal baharatlı herhangi bir koku gibi",neg
kalıcı değil,neg
hiç bir kalıcılığı yokkk almanızı tavsiye etmiyorum  kokuyu anca kendiniz alabiliyor sanız yanı başında nızda olan kişi bile kokuyu alamıyor çok kötü çok kötü çok kötü,neg
bende orjinali var ama kokusu kalıcı değil kokusu güzel ama,neg
edp olduğuna aldanmayın tamamen satış amaçlı. kalıcılığı neredeyse yok. bir saatte geçiyor gidiyor. kokuda ilk yarım saat güzel kokuyor baharatlar. ağır ama güzel bir kış ve gece kokusu.,neg
bu fiyata çok daha kalıcı ve farkedilir kokular var mesela black orchid mesela dior homme serisi...kötü koku kesinlikle değil toilette olsa 5 yıldız da verirdim ama bi parfümden daha fazladını beklerdim,neg
ürün üç gün önce elime geçti.güzel koku fakat kalıcılığı fazla yok,neg
"bu kadar ağar bir koku olduğunu bilseydim almazdım. yazın kesinlikle kullanılmaz, sıkıpta girdiğiniz ortamı boğabilirsiniz. alacak arkadaşların dikkatine....",neg
isıtma ve cay demlemede sorun yok iş yerinde kullanıyoruz 1 yıl icinde otomatik acma kapama düğmesi arızalanıyor,neg
"üst kısım konmazsa termostat atmıyor, dolayısı ile yakma olasılığınız çok yüksek",neg
alt ve üst kısımlarda taşma ya da dökülmeyi önlemek için çeper yapılmış ancak bu içeride bir miktar sıvı kalmasına sebep oluyor (mesela akşamdan kalan çay bir türlü dökülmüyor),neg
"bundan 4-5 yıl önce aynı görüntülü arçelik çay makinesi almıştım, kalitesi çok iyiydi. maalesef yeni aldığımın kalitesi çok kötüleşmiş. demlik doluyken alt tablanın üzerinde dengeli duramıyor, elinizle hafifçe dokunun sallanıyor, sanki devrilecekmiş hissi veriyor. tavsiye etmiyorum.",neg
